Department Id,Latitude,Longitude,Customer City,Customer Country,Customer State,Customer Street
2,30.62703514,-96.29589081,College Station,EE. UU.,TX,2410 Rustic Parade
2,32.81396866,-96.78915405,Ann Arbor,EE. UU.,MI,2262 Tawny Jetty
2,18.22887421,-66.37056732,Caguas,Puerto Rico,PR,849 Noble Apple Private
2,40.1901207,-105.1010666,Longmont,EE. UU.,CO,5493 Rocky Oak Falls
2,33.75128937,-117.8674774,Santa Ana,EE. UU.,CA,2882 Quaking Place
2,33.897789,-84.53984833,Smyrna,EE. UU.,GA,2262 Gentle Island Vista
2,18.22647286,-66.37056732,Caguas,Puerto Rico,PR,3610 Merry Acres
2,45.5698967,-122.6953888,Portland,EE. UU.,OR,2770 Hidden Villas
2,18.22735786,-66.37055969,Caguas,Puerto Rico,PR,3200 Sunny Grove Jetty
2,41.95278549,-87.79695129,Chicago,EE. UU.,IL,6812 Middle Blossom Forest
2,41.42448425,-81.49801636,Cleveland,EE. UU.,OH,4994 Dusty Bear Village
2,36.78148651,-119.7815475,Fresno,EE. UU.,CA,3403 Misty Landing
2,38.68707275,-77.37987518,Woodbridge,EE. UU.,VA,5700 Golden Pathway
2,18.27332497,-66.37051392,Caguas,Puerto Rico,PR,5387 Clear Inlet
2,40.64249039,-73.99433136,New York,EE. UU.,NY,4208 Jagged Apple Dale
2,18.2886219,-66.37059784,Caguas,Puerto Rico,PR,7353 Indian Anchor Line
2,33.92877579,-117.4478455,Riverside,EE. UU.,CA,3763 Noble Prairie Heights
2,18.2601738,-66.37062073,Caguas,Puerto Rico,PR,6587 Stony Nectar Pointe
2,42.3543663,-83.15771484,Wyoming,EE. UU.,MI,8219 Wishing Creek Close
2,18.27657509,-66.03752899,Caguas,Puerto Rico,PR,9456 Dewy Gate
2,39.68975067,-105.0245895,Denver,EE. UU.,CO,4895 Lost Swale
2,18.26294327,-66.37059021,Caguas,Puerto Rico,PR,7732 Lost Vale
2,18.22968292,-66.37052155,Caguas,Puerto Rico,PR,1744 Shady Dale
2,32.76065064,-117.0166702,La Mesa,EE. UU.,CA,6032 Jagged Butterfly Canyon
2,18.25797272,-66.37062073,Caguas,Puerto Rico,PR,2974 Honey Villas
2,18.2875824,-66.37062836,Caguas,Puerto Rico,PR,5271 Rocky Pathway
2,45.45874023,-122.5946426,Portland,EE. UU.,OR,7628 Silent Bluff Street
2,32.96593094,-96.84902191,Carrollton,EE. UU.,TX,6398 Indian Brook Valley
2,18.24181175,-66.37052918,Caguas,Puerto Rico,PR,1284 Burning Hickory Square
2,35.20695877,-90.01077271,Memphis,EE. UU.,TN,9776 Clear Rise
2,18.22408104,-66.37049866,Caguas,Puerto Rico,PR,3150 Noble Walk
2,42.60770416,-83.93352509,Howell,EE. UU.,MI,1381 Rocky Limits
2,18.2248497,-66.37062836,Caguas,Puerto Rico,PR,9526 Blue Manor
2,32.93148804,-96.81433868,Dallas,EE. UU.,TX,4560 Rustic View
2,18.23408318,-66.37062836,Caguas,Puerto Rico,PR,8189 Clear Isle
2,41.68772507,-86.94359589,Michigan City,EE. UU.,IN,7502 Cozy View
2,33.04551697,-117.2644043,Encinitas,EE. UU.,CA,7947 Sunny Pathway
2,18.25025559,-66.37055206,Caguas,Puerto Rico,PR,8718 Shady Bank
2,33.87775421,-118.18116,Long Beach,EE. UU.,CA,7358 Wishing Edge
2,43.70306015,-87.76602936,Sheboygan,EE. UU.,WI,4396 Merry Lagoon Centre
2,41.47153473,-90.51631165,Moline,EE. UU.,IL,1213 Quaking Plaza
2,33.33686447,-111.970314,Tempe,EE. UU.,AZ,18 Emerald Port
2,18.21668243,-66.37058258,Caguas,Puerto Rico,PR,7475 Green Butterfly Way
2,29.71730995,-95.67306519,Houston,EE. UU.,TX,2082 Quiet Wynd
2,18.24693108,-66.37054443,Caguas,Puerto Rico,PR,4260 Sleepy Island Run
2,41.6971283,-87.67146301,Chicago,EE. UU.,IL,5687 Lazy Parade
2,34.02620316,-84.34632111,Norcross,EE. UU.,GA,483 Honey River Hill
2,18.23423767,-66.37060547,Caguas,Puerto Rico,PR,3047 Silent Embers Maze
2,33.81632614,-84.44550324,Atlanta,EE. UU.,GA,3892 Harvest Avenue
2,42.34777069,-88.2697525,Mchenry,EE. UU.,IL,182 Cotton Sky Glen
2,18.21647072,-66.37059021,Caguas,Puerto Rico,PR,5238 Amber Villas
2,36.08479309,-115.1730576,Las Vegas,EE. UU.,NV,4878 Dusty Trail
2,40.74718475,-73.87696838,Elmhurst,EE. UU.,NY,5293 Dewy Range
2,18.25358009,-66.37060547,Caguas,Puerto Rico,PR,8766 Easy Leaf Knoll
2,41.7258606,-88.06419373,Bolingbrook,EE. UU.,IL,8110 Indian Port
2,40.65997315,-73.94541931,Brooklyn,EE. UU.,NY,586 Gentle Anchor Chase
2,28.71162415,-100.4991837,Eagle Pass,EE. UU.,TX,7446 Silent Vista
2,18.22757721,-66.04453278,Caguas,Puerto Rico,PR,9439 Blue Range
2,34.02927399,-118.4060135,Los Angeles,EE. UU.,CA,7924 Wishing Nook
2,40.8717041,-73.87045288,Bronx,EE. UU.,NY,3204 Clear Parade
2,40.67913818,-73.94405365,Brooklyn,EE. UU.,NY,5735 Quaking Cider Highway
2,18.29623795,-66.37055206,Caguas,Puerto Rico,PR,1454 Green Jetty
2,32.68590164,-114.6244736,Yuma,EE. UU.,AZ,7558 Burning Island Harbour
2,18.22563362,-66.04745483,Caguas,Puerto Rico,PR,8344 Dewy Fawn Farms
2,28.08681297,-82.43898773,Lutz,EE. UU.,FL,7077 Rocky Mews
2,29.96774292,-90.03494263,New Orleans,EE. UU.,LA,7017 Clear Bay
2,40.78577042,-73.97601318,New York,EE. UU.,NY,1066 Stony Bay
2,18.29763031,-66.37051392,Caguas,Puerto Rico,PR,4204 Iron Hollow
2,18.21897697,-66.37056732,Caguas,Puerto Rico,PR,3446 Hazy Byway
2,34.02769089,-118.2007599,Los Angeles,EE. UU.,CA,4813 Red Wagon  Farms
2,42.42877197,-82.98252869,Detroit,EE. UU.,MI,5753 Crystal Campus
2,44.0263443,-123.0935287,Eugene,EE. UU.,OR,3360 Fallen Manor
2,36.15723801,-115.1483917,Las Vegas,EE. UU.,NV,1185 Rustic River Thicket
2,31.89463425,-106.4120712,El Paso,EE. UU.,TX,9140 Clear Concession
2,32.71303558,-96.69631958,Dallas,EE. UU.,TX,909 Sunny Pony Dale
2,18.29400253,-66.37057495,Caguas,Puerto Rico,PR,5667 Quaking Bear Bay
2,18.20885277,-66.37062836,Caguas,Puerto Rico,PR,2264 Green Place
2,18.2275734,-66.04343414,Caguas,Puerto Rico,PR,1531 Foggy Panda Centre
2,18.24880409,-66.37063599,Caguas,Puerto Rico,PR,8446 Green Wagon  Moor
2,33.84832001,-118.0822906,New York,EE. UU.,NY,7505 Silent Spring Acres
2,37.28808594,-121.9490814,Campbell,EE. UU.,CA,2299 Foggy Shadow Cape
2,18.29064941,-66.3706131,Caguas,Puerto Rico,PR,1022 Dusty Glen
2,18.22509003,-66.3706131,Caguas,Puerto Rico,PR,9257 Round Field
2,29.53325272,-95.66982269,Richmond,EE. UU.,TX,8736 Old Deer Trail
2,38.55492783,-90.26950073,Saint Louis,EE. UU.,MO,3692 Cotton Horse Common
2,32.8915062,-96.73091888,San Antonio,EE. UU.,TX,1384 Pleasant Blossom Meadow
2,18.22761536,-66.04359436,Caguas,Puerto Rico,PR,5234 Foggy Bear Meadow
2,40.0032196,-75.20815277,Philadelphia,EE. UU.,PA,4616 Middle Cloud Corners
2,18.24755859,-66.02539063,Caguas,Puerto Rico,PR,1490 Silver Canyon
2,38.74266434,-76.9917984,Fort Washington,EE. UU.,MD,6179 Silent View Trail
2,39.92321014,-75.16308594,Philadelphia,EE. UU.,PA,1380 Cinder Campus
2,36.01686096,-115.1588364,Las Vegas,EE. UU.,NV,6501 Blue Green
2,18.28532028,-66.37062836,Caguas,Puerto Rico,PR,6772 Cotton Wagon  Moor
2,18.2146225,-66.3706131,Caguas,Puerto Rico,PR,7627 Dusty Hills Lane
2,18.25978088,-66.37060547,Caguas,Puerto Rico,PR,2308 Rocky Spring Corner
2,42.03620529,-87.96143341,Mount Prospect,EE. UU.,IL,2877 Thunder Spring Isle
2,33.5163269,-111.9261703,Scottsdale,EE. UU.,AZ,5452 Broad Mall 
2,41.06725693,-83.53536987,Findlay,EE. UU.,OH,6887 Rustic Shadow Via
2,35.21258926,-80.79562378,Charlotte,EE. UU.,NC,4079 Grand Freeway
2,37.82341003,-122.2414322,Oakland,EE. UU.,CA,1185 Blue Pioneer Extension
2,18.22758102,-66.04357147,Caguas,Puerto Rico,PR,5393 Hidden Glade
2,18.22408485,-66.04712677,Caguas,Puerto Rico,PR,3403 Gentle Road
2,18.28449631,-66.37060547,Caguas,Puerto Rico,PR,3853 Pleasant Mountain Corners
2,40.70602036,-74.08685303,Jersey City,EE. UU.,NJ,6471 Umber Pathway
2,18.277071,-66.37057495,Caguas,Puerto Rico,PR,7004 Dewy Beacon Walk
2,38.41569519,-121.4185638,Elk Grove,EE. UU.,CA,11 Velvet Goose Court
2,39.99208069,-82.02707672,Zanesville,EE. UU.,OH,3754 Foggy Jetty
2,43.20556259,-123.3465195,Roseburg,EE. UU.,OR,3520 Hidden Circle
2,29.49446869,-98.58773041,Richmond,EE. UU.,TX,9772 Noble Prairie Quay
2,40.60063934,-73.76037598,Far Rockaway,EE. UU.,NY,6370 Easy Crest
2,33.14486313,-117.1681213,San Marcos,EE. UU.,CA,3189 Grand Concession
2,18.20183182,-66.37057495,Caguas,Puerto Rico,PR,2674 Bright Timber Gardens
2,18.22711754,-66.0459137,Caguas,Puerto Rico,PR,3112 Easy Turnabout
2,18.21935463,-66.37055969,Caguas,Puerto Rico,PR,1711 Broad Ledge
2,45.59003067,-122.7145844,Newark,EE. UU.,NJ,4592 Silent Field
2,18.22415543,-66.37052918,Caguas,Puerto Rico,PR,1136 Pleasant Centre
2,18.20126724,-66.37060547,Caguas,Puerto Rico,PR,2503 Colonial Circuit
2,41.6280365,-70.92701721,New Bedford,EE. UU.,MA,928 Stony Butterfly Lane
2,18.23724365,-66.37052155,Caguas,Puerto Rico,PR,8428 Honey Freeway
2,40.76358032,-73.83003998,Flushing,EE. UU.,NY,6183 Shady Dale Gate
2,26.19086266,-97.69604492,Harlingen,EE. UU.,TX,2250 Cinder Knoll
2,18.2257576,-66.3705368,Caguas,Puerto Rico,PR,4088 Stony Vista
2,18.20644951,-66.37060547,Caguas,Puerto Rico,PR,9729 Middle Shadow Run
2,44.95698166,-93.06536865,Saint Paul,EE. UU.,MN,7906 Rustic Close
2,39.69681549,-104.8411789,Aurora,EE. UU.,CO,8837 Cotton Panda Terrace
2,35.24817276,-106.6763763,Rio Rancho,EE. UU.,NM,5509 Red Quail Wood
2,36.20269775,-86.98390961,Nashville,EE. UU.,TN,8675 Rocky Road
2,38.55596924,-90.27106476,Saint Louis,EE. UU.,MO,7814 Colonial Bluff Concession
2,42.9666214,-78.74194336,Buffalo,EE. UU.,NY,9514 Clear Mountain Carrefour
2,18.24755096,-66.02529144,Caguas,Puerto Rico,PR,1133 Burning Rise Way
2,18.23285675,-66.37050629,Caguas,Puerto Rico,PR,4806 Sleepy Pike
2,18.22780037,-66.04343414,Caguas,Puerto Rico,PR,8018 Cinder Prairie Run
2,25.7758522,-80.1937027,Miami,EE. UU.,FL,182 Hazy Village
2,33.52144623,-117.6862259,Laguna Niguel,EE. UU.,CA,5042 Sleepy Farm
2,32.83969879,-96.60076141,Garland,EE. UU.,TX,3775 Quaking Inlet
2,18.28826523,-66.3706131,Caguas,Puerto Rico,PR,1577 Honey Jetty
2,18.22441864,-66.3706131,Caguas,Puerto Rico,PR,1293 Rocky Farm
2,18.23016548,-66.37052918,Caguas,Puerto Rico,PR,5104 Bright Lake Hollow
2,37.93686295,-121.3020325,Stockton,EE. UU.,CA,987 Blue Impasse
2,33.79627991,-118.1914597,Long Beach,EE. UU.,CA,8400 Sunny Quail Lookout
2,18.22368622,-66.37057495,Caguas,Puerto Rico,PR,7527 Iron Oak Front
2,39.15604782,-76.6170044,Glen Burnie,EE. UU.,MD,7694 Umber Terrace
2,40.28556824,-75.0894165,Dorchester Center,EE. UU.,MA,2311 Cotton Willow Range
2,18.22563362,-66.04745483,Caguas,Puerto Rico,PR,4770 Blue Pines
2,32.85623932,-116.975441,Santee,EE. UU.,CA,5567 Cotton Timber Impasse
2,33.02194214,-96.829216,Dallas,EE. UU.,TX,1430 Gentle Grove Glade
2,34.21620941,-84.50444031,Marietta,EE. UU.,GA,1191 Sleepy Leaf Meadow
2,18.20520783,-66.37054443,Caguas,Puerto Rico,PR,8081 Cozy Edge
2,18.46923065,-66.727211,Arecibo,Puerto Rico,PR,2301 Velvet Berry Meadow
2,30.27972984,-97.83985138,Columbus,EE. UU.,OH,7463 Clear Branch Thicket
2,40.62427139,-111.9338074,West Jordan,EE. UU.,UT,1524 Amber Lagoon Subdivision
2,40.79811859,-73.96691895,New York,EE. UU.,NY,5351 Blue Treasure Square
2,40.73097992,-74.22322846,Irvington,EE. UU.,NJ,1284 Jagged Butterfly Road
2,40.02524948,-75.95091248,Philadelphia,EE. UU.,PA,8830 Honey Fawn Bend
2,18.21529388,-66.37060547,Caguas,Puerto Rico,PR,5259 Easy Timber Townline
2,18.27685738,-66.37060547,Caguas,Puerto Rico,PR,6826 Foggy Close
2,42.20061112,-83.24320984,Taylor,EE. UU.,MI,1325 Noble Pike
2,40.66978836,-73.93567658,Brooklyn,EE. UU.,NY,4864 Stony Street
2,18.26312447,-66.3705368,Caguas,Puerto Rico,PR,415 Clear Highlands
2,34.02658844,-117.3722153,Riverside,EE. UU.,CA,9260 Honey Cider Glen
2,33.98581696,-118.0808716,Pico Rivera,EE. UU.,CA,6179 Easy Swale
2,40.76861954,-73.90949249,Astoria,EE. UU.,NY,2488 Quiet Orchard
2,40.62839508,-73.94129944,Brooklyn,EE. UU.,NY,1829 Crystal Goose Promenade
2,40.65486527,-73.58707428,Freeport,EE. UU.,NY,4280 Hazy Cloud Trail
2,18.28202057,-66.37052155,Caguas,Puerto Rico,PR,523 Sleepy Hills Front
2,41.79980087,-87.58843994,Chicago,EE. UU.,IL,8772 Silent Expressway
2,37.43395615,-121.8810654,Milpitas,EE. UU.,CA,4806 Sunny Forest Heath
2,42.20297241,-83.79707336,Ann Arbor,EE. UU.,MI,5676 Bright Parade
2,36.11019898,-81.52600861,Lenoir,EE. UU.,NC,4097 Little Spring Mall 
2,34.22512436,-119.1793594,Miami,EE. UU.,FL,3729 Cinder Grove Concession
2,40.67343903,-73.87017822,Brooklyn,EE. UU.,NY,2803 Wishing Branch Place
2,25.87724495,-80.33294678,Hialeah,EE. UU.,FL,2820 Silent Corners
2,29.78292656,-95.37188721,Houston,EE. UU.,TX,2744 Easy Robin Pathway
2,18.24031067,-66.37055206,Caguas,Puerto Rico,PR,7509 Noble Gate
2,41.98588181,-87.83323669,Chicago,EE. UU.,IL,8265 Sleepy Leaf Grounds
2,35.89852142,-81.52240753,Hickory,EE. UU.,NC,786 Golden Forest Terrace
2,40.67582321,-111.9388199,Salt Lake City,EE. UU.,UT,4365 Dusty Thicket
4,18.43495941,-66.36897278,Caguas,Puerto Rico,PR,6956 Misty Anchor Close
4,18.33710861,-66.99221802,San Sebastian,Puerto Rico,PR,8434 Cinder Private
4,18.23809052,-66.37059784,Caguas,Puerto Rico,PR,8547 Foggy Pines
4,18.29424477,-66.37057495,Caguas,Puerto Rico,PR,8172 Quaking Bluff Diversion
4,18.24276352,-66.0370636,Caguas,Puerto Rico,PR,2592 Colonial Pointe
5,18.2275734,-66.0435791,Caguas,Puerto Rico,PR,2668 Velvet Row
5,18.26871681,-66.37049866,Caguas,Puerto Rico,PR,2457 Quiet Autumn Highway
5,18.22671509,-66.37055969,Caguas,Puerto Rico,PR,8719 Dewy Goose Via
5,18.21489143,-66.3705368,Caguas,Puerto Rico,PR,3663 Umber Cloud Arbor
5,18.25601006,-66.37051392,Caguas,Puerto Rico,PR,8010 Velvet Townline
5,18.247612,-66.02527618,Caguas,Puerto Rico,PR,3342 Bright Robin Stead
5,18.22186279,-66.37063599,Caguas,Puerto Rico,PR,6296 Misty Goose Avenue
5,18.25926209,-66.37062836,Caguas,Puerto Rico,PR,6704 Misty Rabbit Autoroute
5,18.27609444,-66.3705368,Caguas,Puerto Rico,PR,9880 Middle Glen
5,18.2179451,-66.3706131,Caguas,Puerto Rico,PR,4711 Grand Pioneer Promenade
6,18.29413223,-66.37058258,Caguas,Puerto Rico,PR,5599 Grand Pond Chase
6,18.22829056,-66.37056732,Caguas,Puerto Rico,PR,5356 Dusty Elk Boulevard
7,18.25560951,-66.37059784,Caguas,Puerto Rico,PR,4148 Stony Swale
7,18.23714256,-66.37059784,Caguas,Puerto Rico,PR,18 Jagged Willow Beach
7,18.21429825,-66.37050629,Caguas,Puerto Rico,PR,3313 Golden Ridge
7,18.26913261,-66.37063599,Caguas,Puerto Rico,PR,9304 Emerald Oak Plaza
7,18.29729271,-66.37051392,Caguas,Puerto Rico,PR,6077 Golden Gate Road
7,18.29720879,-66.37062836,Caguas,Puerto Rico,PR,826 High Butterfly Hollow
7,18.20601273,-66.37058258,Caguas,Puerto Rico,PR,6274 Middle Bluff Valley
7,18.22757721,-66.04398346,Caguas,Puerto Rico,PR,4898 Heather Mountain Villas
8,18.28171539,-66.37062836,Caguas,Puerto Rico,PR,2082 Hidden Green 
8,18.26198769,-66.37060547,Caguas,Puerto Rico,PR,5488 Thunder Fox Extension
8,18.26339531,-66.03704834,Caguas,Puerto Rico,PR,7637 Silver Lake Passage
8,18.21183014,-66.37062073,Caguas,Puerto Rico,PR,3616 Quaking Street 
8,18.23510933,-66.0370636,Caguas,Puerto Rico,PR,9598 Iron Park 
8,18.28396797,-66.37056732,Caguas,Puerto Rico,PR,4770 Blue Pines 
8,18.25880051,-66.03705597,Caguas,Puerto Rico,PR,4527 Silent Fawn Wharf
8,18.27760887,-66.03704834,Caguas,Puerto Rico,PR,4063 Little Creek Court
9,18.23855782,-66.03705597,Caguas,Puerto Rico,PR,4417 Dusty Elk Cape
3,18.21630096,-66.37055206,Caguas,Puerto Rico,PR,9695 Bright Path
7,18.29993439,-66.37052155,Caguas,Puerto Rico,PR,5566 Silver Route
7,18.25504875,-66.37050629,Caguas,Puerto Rico,PR,2717 Thunder Park
2,18.21121407,-66.37052918,Caguas,Puerto Rico,PR,7802 Grand Spring Chase
3,18.20851517,-66.37059784,Caguas,Puerto Rico,PR,5348 Gentle Hickory Concession
3,18.20114517,-66.3705368,Caguas,Puerto Rico,PR,1706 Pleasant Park
3,18.43013001,-66.48731232,Manati,Puerto Rico,PR,9202 Clear Highway
3,18.21779251,-66.37062836,Caguas,Puerto Rico,PR,3880 Emerald Villas
3,18.2363224,-66.37055206,Caguas,Puerto Rico,PR,6879 Emerald Way
4,18.2118721,-66.37052918,Caguas,Puerto Rico,PR,3240 Foggy Hickory Corner
4,18.29723549,-66.37060547,Caguas,Puerto Rico,PR,6764 Blue Pony Farm
4,18.27952004,-66.37052155,Caguas,Puerto Rico,PR,9236 High Lake Maze
4,18.2231369,-66.37062073,Caguas,Puerto Rico,PR,9042 Jagged Elk Private
4,18.2325573,-66.37059021,Caguas,Puerto Rico,PR,1893 Pleasant Isle
4,18.29161835,-66.37057495,Caguas,Puerto Rico,PR,469 Middle Berry Abbey
4,18.20005035,-67.14024353,Mayaguez,Puerto Rico,PR,8662 Jagged Hickory Extension
4,18.2449646,-66.37050629,Caguas,Puerto Rico,PR,5737 Rocky Crescent
4,18.22757149,-66.04355621,Caguas,Puerto Rico,PR,2805 Dewy Impasse
4,18.26153755,-66.37058258,Caguas,Puerto Rico,PR,1491 Burning Pine Wynd
4,18.23437119,-66.3706131,Caguas,Puerto Rico,PR,7469 Thunder Bear Drive
4,18.22637749,-66.37062836,Caguas,Puerto Rico,PR,8170 Dusty Oak Townline
4,18.21759033,-66.37052155,Caguas,Puerto Rico,PR,8666 Quiet Pointe
4,18.27059364,-66.3705368,Caguas,Puerto Rico,PR,7780 Broad Leaf Point
4,18.20358658,-66.37052918,Caguas,Puerto Rico,PR,9036 Bright Brook Route
4,18.26864052,-66.37055206,Caguas,Puerto Rico,PR,4692 Stony Island
4,18.20323944,-66.37058258,Caguas,Puerto Rico,PR,9406 Tawny Apple Rise
4,18.23166275,-66.37052155,Caguas,Puerto Rico,PR,3707 Gentle Chase
4,18.28763008,-66.37060547,Caguas,Puerto Rico,PR,4728 Lazy Elk Circuit
4,18.2977066,-66.37055969,Caguas,Puerto Rico,PR,9276 Jagged Towers
4,18.26220894,-66.37062836,Caguas,Puerto Rico,PR,8861 Hidden Bear Hill
4,18.24236298,-66.02407837,Caguas,Puerto Rico,PR,23 Old Corners
4,39.5646553,-87.28941345,Rio Grande,Puerto Rico,PR,8265 Rocky Rabbit Concession
4,18.29654884,-66.37052918,Caguas,Puerto Rico,PR,8187 Fallen Embers Mall 
4,18.24756813,-66.02526856,Caguas,Puerto Rico,PR,9092 Middle Deer Dale
4,18.25675011,-66.37059784,Caguas,Puerto Rico,PR,4311 Thunder Heath
5,18.27434921,-66.37058258,Caguas,Puerto Rico,PR,4123 Cinder Acres
5,18.25590706,-66.37062073,Caguas,Puerto Rico,PR,3698 Sleepy Park
5,18.29351807,-66.37057495,Caguas,Puerto Rico,PR,6750 Jagged Fox Isle
5,18.22015762,-66.37057495,Caguas,Puerto Rico,PR,953 Merry Fawn Harbour
5,18.2538414,-66.37051392,Caguas,Puerto Rico,PR,8478 Foggy Log Nook
5,18.29712105,-66.37052155,Caguas,Puerto Rico,PR,1438 Round Trail
5,18.22759247,-66.04356384,Caguas,Puerto Rico,PR,3996 Honey Grove Place
6,18.21487236,-66.37050629,Caguas,Puerto Rico,PR,3930 Cozy Byway
7,18.22723579,-66.37055969,Caguas,Puerto Rico,PR,5814 Grand Oak Impasse
7,18.25614548,-66.37063599,Caguas,Puerto Rico,PR,5546 Indian Expressway
7,18.24452782,-66.37055969,Caguas,Puerto Rico,PR,8495 Lazy Rabbit Diversion
7,18.21093369,-66.37055969,Caguas,Puerto Rico,PR,8279 Sleepy Willow Bay
7,18.25462341,-66.37055206,Caguas,Puerto Rico,PR,9660 Dewy Leaf Freeway
7,18.22278404,-66.37059021,Caguas,Puerto Rico,PR,5393 Silent Landing
7,18.21047401,-66.37059021,Caguas,Puerto Rico,PR,4590 Gentle River Wood
7,18.29522896,-66.37062073,Caguas,Puerto Rico,PR,9440 Emerald Towers
7,18.29750443,-66.37062073,Caguas,Puerto Rico,PR,6548 Clear Towers
7,18.23113632,-66.37056732,Caguas,Puerto Rico,PR,9792 Cozy Corners
7,18.20767784,-66.37051392,Caguas,Puerto Rico,PR,1185 Sleepy Log Street
7,18.22092629,-66.37059021,Caguas,Puerto Rico,PR,1102 Cozy Wynd
7,18.21064186,-66.37055206,Caguas,Puerto Rico,PR,2736 Easy Gardens
7,18.28014183,-66.37054443,Caguas,Puerto Rico,PR,6575 Little Boulevard
11,18.36678124,-66.02749634,Trujillo Alto,Puerto Rico,PR,4480 Pleasant Branch Parkway
11,18.28827286,-66.03705597,Caguas,Puerto Rico,PR,355 Amber Elk Abbey
12,18.23298645,-66.03705597,Caguas,Puerto Rico,PR,1655 Little Bear Circle
3,18.22962761,-66.3705368,Caguas,Puerto Rico,PR,2749 Dusty Orchard
3,18.29111862,-66.3705368,Caguas,Puerto Rico,PR,3360 Umber Bend
3,18.27668572,-66.37055969,Caguas,Puerto Rico,PR,2993 Burning Dale Farms
3,18.2513237,-66.37058258,Caguas,Puerto Rico,PR,3183 Blue Route
4,18.21056938,-66.37058258,Caguas,Puerto Rico,PR,2616 Tawny Elk Park
4,18.20372391,-66.03705597,Caguas,Puerto Rico,PR,1802 Wishing Line
4,18.28672028,-66.37050629,Caguas,Puerto Rico,PR,9653 Stony Campus
4,18.28431702,-66.3705368,Caguas,Puerto Rico,PR,4938 Crystal Creek Ramp
4,18.23517227,-66.37059021,Caguas,Puerto Rico,PR,5883 Dusty Drive
4,18.2983017,-66.37055969,Caguas,Puerto Rico,PR,6481 Golden Island
4,18.26667023,-66.37062073,Caguas,Puerto Rico,PR,9451 Bright Walk
4,18.27200699,-66.37060547,Caguas,Puerto Rico,PR,9009 Umber Log Island
4,18.26327515,-66.3705368,Caguas,Puerto Rico,PR,3656 Silver Cider Byway
4,18.25771141,-66.37058258,Caguas,Puerto Rico,PR,9074 Rustic Parade
4,18.25791931,-66.37062836,Caguas,Puerto Rico,PR,3890 Jagged Apple Dell
4,18.21226883,-66.37058258,Caguas,Puerto Rico,PR,4311 Round Ridge
4,18.27720451,-66.37059021,Caguas,Puerto Rico,PR,7890 Clear Corner
4,18.29652023,-66.04867554,Caguas,Puerto Rico,PR,870 Cinder Mountain Avenue
4,18.27630997,-66.03705597,Caguas,Puerto Rico,PR,8265 Foggy Mountain Isle
4,18.2275734,-66.04563141,Caguas,Puerto Rico,PR,2513 Sleepy Log Grounds
4,18.20688438,-66.37055969,Caguas,Puerto Rico,PR,3915 Iron Corner
4,18.1464901,-66.54896545,Caguas,Puerto Rico,PR,2455 Merry Hollow
4,18.25419426,-66.37062836,Caguas,Puerto Rico,PR,937 Golden Carrefour
4,18.26169586,-66.37054443,Caguas,Puerto Rico,PR,1802 Wishing Harbour
4,18.25805283,-66.37055206,Caguas,Puerto Rico,PR,4775 Old Street
4,18.22368431,-66.04929352,Caguas,Puerto Rico,PR,5193 Amber Cider Path
4,18.25905418,-66.3705368,Caguas,Puerto Rico,PR,9394 Clear Corner
4,18.26014137,-66.37052918,Caguas,Puerto Rico,PR,9768 Silent Island Port
4,18.21387291,-66.37050629,Caguas,Puerto Rico,PR,7074 Sleepy Heights
4,18.21828651,-66.37056732,Caguas,Puerto Rico,PR,9524 Amber Terrace
4,18.23646736,-66.37055969,Caguas,Puerto Rico,PR,4868 Easy Diversion
4,18.21618652,-66.37051392,Caguas,Puerto Rico,PR,5272 Lazy Campus
4,18.29026604,-66.3705368,Caguas,Puerto Rico,PR,6711 Blue Passage
4,18.2977562,-66.37054443,Caguas,Puerto Rico,PR,7056 Hidden Pike
4,18.43013001,-66.48731232,Manati,Puerto Rico,PR,6097 Dewy Treasure Farm
4,18.23134613,-66.37059784,Caguas,Puerto Rico,PR,8172 Easy River Farms
4,18.23519135,-66.37054443,Caguas,Puerto Rico,PR,3440 Grand Road
4,18.25349426,-66.37063599,Caguas,Puerto Rico,PR,4905 Umber Corners
4,18.2595501,-66.37052155,Caguas,Puerto Rico,PR,866 Crystal Path
4,18.24758339,-66.02572632,Caguas,Puerto Rico,PR,6828 Tawny Ridge
4,18.21849823,-66.37050629,Caguas,Puerto Rico,PR,3820 Iron Inlet
4,18.24713707,-66.37050629,Caguas,Puerto Rico,PR,2517 Shady Branch Avenue
4,18.25430679,-66.37052155,Caguas,Puerto Rico,PR,5744 Cinder Square
4,18.26325989,-66.37057495,Caguas,Puerto Rico,PR,5025 Sunny Farm
4,18.27117729,-66.37059021,Caguas,Puerto Rico,PR,8944 Lazy Bluff Maze
4,18.26107407,-66.37052155,Caguas,Puerto Rico,PR,2905 Rocky Pines
4,18.21560669,-66.37050629,Caguas,Puerto Rico,PR,6877 Crystal Nectar Circle
4,18.26707268,-66.37054443,Caguas,Puerto Rico,PR,5322 Indian Walk
4,18.2098484,-66.37059021,Caguas,Puerto Rico,PR,9375 Round Wood
4,18.35920334,-66.07658386,Bayamon,Puerto Rico,PR,7373 Shady Island
4,18.2256279,-66.04582214,Caguas,Puerto Rico,PR,9972 Rocky Mall 
4,18.24834442,-66.37050629,Caguas,Puerto Rico,PR,4569 Jagged Mall 
4,18.28504753,-66.37059021,Caguas,Puerto Rico,PR,2515 Rocky Turnabout
