index,Department Id,Latitude,Longitude,Customer City,Customer Country,Customer State,Customer Street
3995,4,18.22236252,-66.37062836,Caguas,Puerto Rico,PR,6714 Cozy Wynd
3999,4,18.21927452,-66.37063599,Caguas,Puerto Rico,PR,6214 Little Wharf
4001,4,18.2275734,-66.04344177,Caguas,Puerto Rico,PR,6336 Fallen Village
4002,4,18.21104813,-66.03705597,Caguas,Puerto Rico,PR,1467 Hazy Hills By-pass
4003,4,18.2550354,-66.37055206,Caguas,Puerto Rico,PR,1143 Quaking Brook Alley
4004,5,18.25651169,-66.37052918,Caguas,Puerto Rico,PR,1795 Little Timber Wood
4006,5,18.23452759,-66.37060547,Caguas,Puerto Rico,PR,4089 Silver Autumn Crossing
4008,5,18.23696327,-66.3705368,Caguas,Puerto Rico,PR,6724 High Chase
4011,7,33.62503815,-117.6972046,Lake Forest,EE. UU.,CA,4297 Quiet Shadow Quay
4013,7,40.67355347,-73.94458771,Brooklyn,EE. UU.,NY,9124 Gentle Pike
4016,7,40.65987396,-112.0028687,Salt Lake City,EE. UU.,UT,3888 Cotton Corners
4020,7,33.12691498,-117.075058,Escondido,EE. UU.,CA,9672 Umber Fawn Limits
4021,7,40.32811356,-79.70446014,Irwin,EE. UU.,PA,1995 Burning Fox Mountain
4023,7,40.67913818,-73.94405365,Brooklyn,EE. UU.,NY,8335 Shady Leaf Rise
4038,7,38.04042053,-121.3318558,Davis,EE. UU.,CA,9794 Fallen Wagon  Front
4041,7,25.80788994,-80.19528198,Miami,EE. UU.,FL,3360 Red Dale
4042,7,36.06948471,-115.1725769,Las Vegas,EE. UU.,NV,6553 Stony Goose Drive
4047,7,40.67544937,-73.81114197,South Ozone Park,EE. UU.,NY,4389 Easy Mountain
4050,7,31.65174103,-106.2676239,El Paso,EE. UU.,TX,1811 Tawny Embers Moor
4055,7,34.81822968,-118.5527115,Lancaster,EE. UU.,CA,7596 Bright Pike
4061,7,41.92521668,-87.64292145,Chicago,EE. UU.,IL,473 Harvest Row
4065,7,34.19825363,-119.1806412,Oxnard,EE. UU.,CA,9375 Cozy Nook
4066,7,33.62104797,-117.6759186,Mission Viejo,EE. UU.,CA,3737 Foggy Plaza
4068,7,41.97670364,-88.26086426,Elgin,EE. UU.,IL,7231 Red Farms
4069,7,33.53858185,-112.1873779,Glendale,EE. UU.,AZ,436 Round Willow Drive
4077,7,29.61865044,-95.77068329,Richmond,EE. UU.,TX,4019 Heather Lagoon Mews
4078,7,40.66889191,-73.98190308,Brooklyn,EE. UU.,NY,7683 Sunny Sky Field
4080,7,34.13360977,-117.9058914,Azusa,EE. UU.,CA,2416 Lost Key
4081,7,38.77690125,-104.8097305,Colorado Springs,EE. UU.,CO,835 Lost Anchor Meadow
4094,7,33.59558106,-84.11157227,Stockbridge,EE. UU.,GA,3779 Sunny End
4101,7,34.13660812,-118.2666397,Los Angeles,EE. UU.,CA,757 Dewy Apple Bend
4106,7,34.1004982,-117.3561707,Rialto,EE. UU.,CA,3060 Middle Road
4108,7,31.77133369,-106.4199219,El Paso,EE. UU.,TX,5731 Sleepy Apple Autoroute
4109,7,37.67465973,-120.9430389,Modesto,EE. UU.,CA,2231 Foggy Pine Mall 
4110,7,34.0547142,-117.9447479,West Covina,EE. UU.,CA,9541 Silent Jetty
4111,7,33.72813416,-117.8139343,Tustin,EE. UU.,CA,3142 Grand Beach
4112,7,37.1289444,-86.29595184,Bowling Green,EE. UU.,KY,5803 Pleasant Abbey
4118,7,40.48130035,-87.04908752,West Lafayette,EE. UU.,IN,7577 Easy Mews
4122,7,41.75909424,-87.56176758,Chicago,EE. UU.,IL,9720 Colonial Parade
4124,7,32.94970322,-96.76959992,Richardson,EE. UU.,TX,7126 Shady Bluff Promenade
4128,7,44.74563217,-93.28659821,Burnsville,EE. UU.,MN,4583 Heather Blossom Diversion
4129,7,25.92748261,-97.48326111,Brownsville,EE. UU.,TX,472 Noble Mall 
4133,7,32.90143967,-117.1196289,San Diego,EE. UU.,CA,7415 Cotton Fox Corners
4143,7,25.75369644,-80.20115662,Miami,EE. UU.,FL,2199 Dewy Forest Highway
4145,7,38.49541855,-121.479187,Sacramento,EE. UU.,CA,3068 Grand Brook Drive
4147,7,35.11978149,-89.94573975,Memphis,EE. UU.,TN,864 Iron Spring Stead
4150,7,38.58826065,-90.49710083,Ballwin,EE. UU.,MO,2395 Thunder Farms
4152,7,36.70524979,-76.2432785,Chesapeake,EE. UU.,VA,8990 Heather Barn Pathway
4154,7,44.04791641,-123.1409988,Eugene,EE. UU.,OR,3244 Burning Autumn Acres
4157,7,43.18824005,-77.56706238,Rochester,EE. UU.,NY,9217 Heather Thicket
4159,7,34.02122116,-117.7718201,Diamond Bar,EE. UU.,CA,11 Foggy Creek Glade
4163,7,30.49506187,-84.24580383,Tallahassee,EE. UU.,FL,5340 Quaking Panda Forest
4164,7,26.140728,-97.66805267,San Benito,EE. UU.,TX,6197 Clear Close
4166,7,33.70288849,-117.9041977,Santa Ana,EE. UU.,CA,4617 Indian Abbey
4169,7,43.16891098,-78.69216156,Lockport,EE. UU.,NY,6390 Jagged Townline
4171,7,39.95420075,-82.8127594,Reynoldsburg,EE. UU.,OH,4166 Iron Pioneer Byway
4175,7,30.00503922,-90.06799316,New Orleans,EE. UU.,LA,5202 Emerald Island Plaza
4178,7,37.96720505,-122.0621033,Sun Valley,EE. UU.,CA,409 Iron Park
4183,8,32.97157669,-96.72790527,Richardson,EE. UU.,TX,1688 Middle Panda Plaza
4184,8,33.40329361,-111.9140549,Tempe,EE. UU.,AZ,7475 Noble Fawn Parkway
4185,8,40.57566834,-74.45444489,Piscataway,EE. UU.,NJ,3237 Fallen Panda Isle
4188,9,38.91856384,-92.18528748,Columbia,EE. UU.,MO,9952 Foggy Berry Wynd
4190,9,36.1470108,-115.1550598,Las Vegas,EE. UU.,NV,2137 Silver Brook Square
4192,9,33.66059876,-117.978447,Huntington Beach,EE. UU.,CA,8898 Shady Private
4193,9,40.62379837,-111.9185257,West Jordan,EE. UU.,UT,1134 Blue Brook End
4197,9,35.90821838,-79.04585266,Chapel Hill,EE. UU.,NC,8713 Thunder Pike
4198,9,37.98804855,-121.7741089,Bellflower,EE. UU.,CA,3032 Green Glen
4200,9,46.84161377,-96.8080368,Fargo,EE. UU.,ND,3919 Clear Cloud Line
4201,9,34.72217178,-80.76907349,Lancaster,EE. UU.,SC,516 Cozy Fawn Valley
4202,9,45.5220108,-122.8633347,Beaverton,EE. UU.,OR,4546 Crystal Spring Trail
4203,9,42.365345,-87.83589935,Waukegan,EE. UU.,IL,1187 Wishing Oak Avenue
4204,9,34.0490036,-118.2861938,Los Angeles,EE. UU.,CA,1430 Tawny Barn Villas
4206,9,39.68188095,-75.64421082,Newark,EE. UU.,DE,1875 Golden Trail
4207,9,37.18563843,-93.30171204,Springfield,EE. UU.,MO,1564 Gentle Jetty
4208,9,37.77399063,-121.966629,San Ramon,EE. UU.,CA,6635 Iron Landing
4211,9,42.41796112,-83.25804138,Detroit,EE. UU.,MI,3154 Cinder Cider Harbour
4213,9,42.41872406,-70.98997498,Revere,EE. UU.,MA,9918 Rustic Park
4214,9,34.07558823,-118.2997131,Los Angeles,EE. UU.,CA,1050 Grand Forest Towers
4215,9,40.72182465,-111.9390488,Salt Lake City,EE. UU.,UT,2264 Silent Freeway
4216,9,28.51626968,-81.30583191,Orlando,EE. UU.,FL,6231 Sleepy Chase
4222,9,35.13623428,-106.5444183,Albuquerque,EE. UU.,NM,4435 Silent Bear Road
4223,9,40.86585236,-73.87036896,Bronx,EE. UU.,NY,2734 Dusty Blossom Road
4226,9,34.41292954,-119.8607178,Goleta,EE. UU.,CA,7213 Cozy Quay
4227,9,40.72727966,-74.15975189,Newark,EE. UU.,NJ,9775 Jagged Wagon Drive
4229,9,39.68188095,-75.64421082,Newark,EE. UU.,DE,3901 Old Round
4232,9,38.40867996,-121.4790573,Elk Grove,EE. UU.,CA,2476 Wishing Branch Ledge
4236,9,33.80986023,-118.0200806,Cerritos,EE. UU.,CA,6470 Round Pioneer Extension
4237,9,40.64571381,-73.8972168,Brooklyn,EE. UU.,NY,9044 Wishing Court
4238,9,33.40329361,-111.9140549,Tempe,EE. UU.,AZ,4694 Cozy Crescent
4239,9,42.07463837,-76.1240387,Endicott,EE. UU.,NY,2503 Easy Path
4240,9,39.09303665,-77.07357788,Silver Spring,EE. UU.,MD,1509 Quiet Log Arbor
4242,9,30.0380249,-90.25691986,Kenner,EE. UU.,LA,5951 Broad Crescent
4243,9,39.95473099,-75.20536804,Philadelphia,EE. UU.,PA,4079 Blue End
4244,11,40.28383255,-75.08702087,Dorchester Center,EE. UU.,MA,3072 Umber Cape
4245,11,34.09853745,-118.1519241,Alhambra,EE. UU.,CA,2576 Old Path
4247,2,36.78113174,-119.7815475,Fresno,EE. UU.,CA,3369 Clear Fox Landing
4248,2,36.05115509,-115.1723862,Las Vegas,EE. UU.,NV,7629 Rocky Drive
4249,3,34.08999252,-118.1542206,Philadelphia,EE. UU.,PA,6140 Pleasant Dale Farm
4251,3,40.0230751,-82.8732605,Columbus,EE. UU.,OH,6589 Wishing Highway
4253,3,40.72668076,-73.97971344,New York,EE. UU.,NY,5078 Bright Park
4256,3,38.74266434,-76.9917984,Fort Washington,EE. UU.,MD,6953 Lazy Beacon Circuit
4257,4,34.02910996,-118.2830658,Los Angeles,EE. UU.,CA,9992 Easy Front
4258,4,40.68805313,-73.82411957,South Richmond Hill,EE. UU.,NY,5311 Honey Parkway
4263,4,32.98721314,-96.98584747,Lewisville,EE. UU.,TX,3403 Jagged Run
4266,4,40.74218369,-73.88065338,Elmhurst,EE. UU.,NY,7706 Foggy Pine Wynd
4268,4,38.67831802,-77.2804718,Woodbridge,EE. UU.,VA,2210 Wishing Dale Meadow
4269,4,38.93703461,-92.46649933,Columbia,EE. UU.,MO,2292 Noble Bluff Gate
4273,4,33.73583221,-118.2922211,Los Angeles,EE. UU.,CA,5553 Cinder Harbour
4274,4,33.64875412,-117.6374283,Mission Viejo,EE. UU.,CA,6907 Merry Ledge
4282,4,34.02658844,-117.3722153,Riverside,EE. UU.,CA,6135 Lazy Prairie Ridge
4284,4,33.83308792,-118.0333557,Cypress,EE. UU.,CA,8975 Bright Autoroute
4288,4,36.68344116,-121.6128922,Salinas,EE. UU.,CA,5625 Sleepy Fox Pines
4289,4,33.82387161,-118.0073929,Anaheim,EE. UU.,CA,2792 Stony Range
4291,4,40.70238113,-73.91977692,Brooklyn,EE. UU.,NY,4760 Harvest Crescent
4292,4,40.21145248,-77.0072937,Mechanicsburg,EE. UU.,PA,6292 Easy Zephyr Pike
4295,4,36.88753128,-76.24180603,Chesapeake,EE. UU.,VA,5795 Amber Bluff Expressway
4298,4,37.00850678,-121.5172653,Gilroy,EE. UU.,CA,2724 Harvest Point
4306,5,33.90568161,-118.1602554,Paramount,EE. UU.,CA,7554 Stony Goose Crossing
4308,6,37.05044556,-121.7598801,Watsonville,EE. UU.,CA,9439 Gentle Nectar End
4309,6,26.15128136,-80.21017456,Fort Lauderdale,EE. UU.,FL,8612 Red Rabbit Pines
4311,6,41.55907822,-72.65383911,Middletown,EE. UU.,CT,5470 Indian Fawn Common
4312,6,41.89616013,-87.65924835,Chicago,EE. UU.,IL,1285 Emerald Grounds
4314,6,41.7712059,-72.52085114,Manchester,EE. UU.,CT,9589 Broad Spring Extension
4316,7,34.62110138,-117.418396,Bellflower,EE. UU.,CA,7441 Cozy Autumn Trace
4317,7,39.49591446,-98.98998261,Aurora,EE. UU.,IL,5213 Noble Bluff Grounds
4319,7,40.65780258,-73.94520569,Brooklyn,EE. UU.,NY,698 Blue Deer Farms
4320,7,32.84235764,-116.9846725,Santee,EE. UU.,CA,3795 Dusty Autumn Via
4324,7,45.0891571,-92.95014191,Saint Paul,EE. UU.,MN,7740 Dusty Berry Quay
4338,7,33.41519928,-111.9199905,Tempe,EE. UU.,AZ,4448 Bright Pike
4340,7,35.73103714,-78.85575104,Apex,EE. UU.,NC,8249 Misty End
4341,7,26.20279694,-98.30093384,Mission,EE. UU.,TX,612 Wishing Grove Field
4347,7,34.50935745,-117.3302917,Victorville,EE. UU.,CA,3541 Amber Knoll
4349,7,34.06435013,-118.437088,Los Angeles,EE. UU.,CA,4699 Cinder Round
4352,9,35.36254501,-119.0186996,Bakersfield,EE. UU.,CA,1605 Fallen Abbey
4354,9,43.20886993,-77.45961762,Webster,EE. UU.,NY,6030 Silver Concession
4355,9,33.74279404,-117.8847504,Santa Ana,EE. UU.,CA,3656 Wishing Butterfly Autoroute
4356,9,34.07558823,-118.2997131,Los Angeles,EE. UU.,CA,2433 Thunder Grove Place
4358,9,33.54924011,-84.25650024,Stockbridge,EE. UU.,GA,9854 Iron Street
4360,2,37.33271027,-121.8783722,San Jose,EE. UU.,CA,9077 Little Swale
4363,3,40.65559006,-73.9330368,Brooklyn,EE. UU.,NY,7802 Foggy Robin Link
4364,3,40.73124313,-73.98880768,New York,EE. UU.,NY,7565 Stony Sky Townline
4366,3,41.75909424,-87.56176758,Chicago,EE. UU.,IL,8217 Fallen Panda Walk
4369,3,33.88169861,-118.2857208,Gardena,EE. UU.,CA,624 Lost Apple Subdivision
4371,4,26.19086266,-97.69604492,Harlingen,EE. UU.,TX,6120 Cozy Ledge
4373,4,33.99850845,-84.2793808,Alpharetta,EE. UU.,GA,6943 Round Elk Freeway
4375,4,40.82476044,-73.94992065,New York,EE. UU.,NY,9293 Tawny Terrace
4376,5,33.0895195,-117.2552032,Carlsbad,EE. UU.,CA,9688 Silent Lagoon Meadow
4377,5,36.80931091,-119.9346161,Fresno,EE. UU.,CA,5103 Tawny Panda Dell
4381,5,41.84544373,-88.0118866,Lombard,EE. UU.,IL,8416 Foggy Dale
4384,5,33.45198822,-112.1262131,Phoenix,EE. UU.,AZ,6281 Sunny View Cove
4385,5,40.63330841,-73.94656372,Brooklyn,EE. UU.,NY,5561 Quiet Loop
4386,5,34.02759934,-118.2654419,Los Angeles,EE. UU.,CA,3445 Burning Freeway
4388,5,40.84365463,-111.8795013,Bountiful,EE. UU.,UT,5437 Quaking Pony Heights
4389,5,33.92159271,-117.263176,Moreno Valley,EE. UU.,CA,6115 Lazy Embers Meadow
4393,5,39.33096314,-82.97971344,Chillicothe,EE. UU.,OH,2647 Emerald Mall 
4394,5,37.76644898,-122.2498398,Alameda,EE. UU.,CA,2930 Middle Wagon  Cape
4395,5,39.16856766,-121.0644913,Sunnyvale,EE. UU.,CA,7887 Hazy Timber Island
4398,5,39.94430924,-86.03607941,Stamford,EE. UU.,CT,9696 Green Autoroute
4401,6,38.77356339,-90.28000641,Florissant,EE. UU.,MO,4255 Red Dale
4407,2,38.88687515,-77.08323669,Washington,EE. UU.,DC,2000 Stony Abbey
4409,2,39.93153,-91.4054718,Quincy,EE. UU.,IL,5184 Easy Grove Passage
4410,2,36.16341019,-115.095459,Las Vegas,EE. UU.,NV,8284 Fallen Heath
4411,2,34.00455093,-118.2600937,Los Angeles,EE. UU.,CA,3919 Red Branch Corner
4412,2,33.39097977,-111.916275,Miami,EE. UU.,FL,5032 Crystal Rabbit Private
4413,3,29.96566963,-90.07572174,New Orleans,EE. UU.,LA,1914 Blue Autumn Harbour
4419,3,40.63542938,-73.94217682,Brooklyn,EE. UU.,NY,1546 Cinder Autumn Cape
4422,3,40.41675949,-87.09310913,West Lafayette,EE. UU.,IN,1020 Stony Loop
4428,3,38.29599381,-85.83756256,New Albany,EE. UU.,IN,7592 Bright Ledge
4429,3,42.5804596,-83.15601349,Troy,EE. UU.,MI,3891 Red Pony Crossing
4430,3,35.19882584,-89.90473938,Memphis,EE. UU.,TN,7017 Sunny Falls
4431,3,36.93401337,-121.7433395,Watsonville,EE. UU.,CA,2002 Noble Park
4433,3,38.97784042,-76.49318695,Annapolis,EE. UU.,MD,3891 Broad Line
4434,3,42.43708038,-76.48168945,Ithaca,EE. UU.,NY,4089 Tawny Prairie Thicket
4435,3,41.895607,-87.70032501,Chicago,EE. UU.,IL,2915 Cotton Meadow
4437,3,37.34420395,-121.9884415,Santa Clara,EE. UU.,CA,1028 Shady Panda Manor
4439,3,40.81713486,-73.40774536,Huntington Station,EE. UU.,NY,5989 Misty Timber Concession
4441,3,40.65381622,-73.94403839,Brooklyn,EE. UU.,NY,797 Middle Jetty
4442,3,33.80669785,-118.0159607,Walnut,EE. UU.,CA,6748 Stony Bank
4444,3,40.08982086,-82.99195862,Columbus,EE. UU.,OH,1550 Broad Pine Place
4446,3,32.7651329,-96.5814209,Mesquite,EE. UU.,TX,1411 Little Impasse
4447,3,39.81664658,-74.98467255,Clementon,EE. UU.,NJ,7419 Lost Grove Street
4448,3,25.822649,-80.27993774,Hialeah,EE. UU.,FL,16 Golden Robin Mews
4449,3,34.11984253,-81.08582306,Columbia,EE. UU.,SC,8688 Broad Shadow Abbey
4451,3,33.20560837,-97.13835907,Denton,EE. UU.,TX,4579 Cotton Walk
4457,3,25.94647598,-97.42303467,Brownsville,EE. UU.,TX,8927 Merry Elk Centre
4458,3,33.5587616,-84.17169952,Stockbridge,EE. UU.,GA,1381 Cozy Oak Key
4459,3,29.96774292,-90.03494263,New Orleans,EE. UU.,LA,9375 Honey Gate
4469,3,37.63788986,-122.0765686,Hayward,EE. UU.,CA,9397 Quaking Nectar Park
4470,3,40.83852005,-73.94216919,New York,EE. UU.,NY,8668 Shady Panda Expressway
4471,3,34.19534683,-118.4487534,Van Nuys,EE. UU.,CA,2638 Blue Rise Hollow
4474,3,29.83435631,-95.33792877,Houston,EE. UU.,TX,7333 Silver Port
4475,3,33.77347183,-117.977211,Garden Grove,EE. UU.,CA,8811 Rustic Butterfly Byway
4476,3,41.8719368,-71.38621521,Pawtucket,EE. UU.,RI,7851 Stony Prairie Highway
4478,3,33.50244904,-117.1325531,Temecula,EE. UU.,CA,5292 Emerald Nectar Manor
4479,4,41.58910751,-87.84508514,Tinley Park,EE. UU.,IL,9318 Clear Swale
4480,4,34.15459442,-119.1787262,Oxnard,EE. UU.,CA,7377 Jagged Nook
4483,4,26.15281105,-97.95410919,Weslaco,EE. UU.,TX,3544 Velvet Towers
4484,4,40.65987396,-112.0028687,Salt Lake City,EE. UU.,UT,762 Clear Harbour
4485,4,33.41519928,-111.9199905,Tempe,EE. UU.,AZ,153 Lost Estates
4487,4,40.68805313,-73.82411957,South Richmond Hill,EE. UU.,NY,89 Fallen Mount
4488,4,27.50863648,-99.50951386,Laredo,EE. UU.,TX,6842 Clear Brook Jetty
4491,4,42.50544357,-89.04527283,Beloit,EE. UU.,WI,5050 Bright Pony Expressway
4492,4,46.84161377,-96.8080368,Fargo,EE. UU.,ND,1812 Little Pine Parade
4493,4,37.99792099,-122.1571274,Tucson,EE. UU.,AZ,3087 Jagged Plaza
4496,4,32.98721314,-96.98584747,Lewisville,EE. UU.,TX,8626 Silver End
4497,4,36.80849838,-76.20897675,Virginia Beach,EE. UU.,VA,4581 Umber Lake Pathway
4498,4,41.89492035,-87.74943543,Chicago,EE. UU.,IL,4929 Thunder Estates
4503,4,26.21545029,-98.274086,Pompano Beach,EE. UU.,FL,7002 Golden Wood
4505,4,41.58201981,-88.91252899,Oak Lawn,EE. UU.,IL,937 Thunder Carrefour
4509,4,40.79077148,-74.00852203,New York,EE. UU.,NY,5505 Grand Cloud Farm
4511,4,33.98527527,-117.3377075,Riverside,EE. UU.,CA,8193 Grand Court
4513,4,35.24817276,-106.6763763,Rio Rancho,EE. UU.,NM,9217 Quiet Acres
4515,4,29.7805748,-95.17199707,Houston,EE. UU.,TX,8598 Dewy Grove Path
4518,4,33.61217499,-117.7096787,Laguna Hills,EE. UU.,CA,9451 Iron Beach
4522,4,30.60759926,-96.31684876,College Station,EE. UU.,TX,7801 Lost Key
4523,4,43.21662521,-75.45603943,Rome,EE. UU.,NY,4174 Pleasant Mountain Acres
4524,4,40.11835098,-82.92810822,Westerville,EE. UU.,OH,7774 Broad Crossing
4529,4,29.51970291,-98.63726807,San Antonio,EE. UU.,TX,8344 Jagged Pony Gardens
4530,4,33.45261002,-104.5366669,Roswell,EE. UU.,NM,911 Red Wood
4531,4,42.08637619,-76.85916138,Forest Hills,EE. UU.,NY,9117 Rustic Beach
4532,4,36.18152618,-115.0874405,Las Vegas,EE. UU.,NV,550 Easy Close
4534,4,29.59053612,-98.6216507,Atlanta,EE. UU.,GA,9775 Jagged Wagon  Drive
4536,4,33.76267624,-117.8080368,Santa Ana,EE. UU.,CA,6789 Round Robin By-pass
4537,4,40.32811356,-79.70446014,Irwin,EE. UU.,PA,629 Iron Edge
4539,4,36.82690048,-119.6776962,Clovis,EE. UU.,CA,9693 Clear Crossing
4543,4,41.42009354,-87.36070252,Crown Point,EE. UU.,IN,3858 Cozy Shadow Villas
4544,4,35.4038887,-118.9455185,Bakersfield,EE. UU.,CA,547 Harvest Dale Ledge
4545,4,40.62839508,-73.94129944,Brooklyn,EE. UU.,NY,1829 Jagged Gate Forest
4546,4,29.7872448,-95.37207031,Houston,EE. UU.,TX,3200 Honey Range
4547,4,33.9031601,-117.9898758,La Mirada,EE. UU.,CA,6278 Fallen Vista
4548,4,36.68344116,-121.6128922,Salinas,EE. UU.,CA,8231 Lost Cape
4550,4,31.85946083,-106.5454865,El Paso,EE. UU.,TX,6789 Broad Zephyr Grounds
4552,4,40.89612579,-73.86029053,Bronx,EE. UU.,NY,4271 Hazy Close
4553,4,40.03775024,-75.06806183,Philadelphia,EE. UU.,PA,9539 Rustic River Gardens
4555,4,34.62159348,-98.46929169,Lawton,EE. UU.,OK,1613 Quaking Key
4557,4,38.12610626,-85.7959137,Louisville,EE. UU.,KY,8057 Grand Log Village
4559,4,35.4038887,-118.9455185,Bakersfield,EE. UU.,CA,3043 Lost Cider Avenue
4563,4,28.08034515,-80.56951141,Tampa,EE. UU.,FL,347 Cozy Round
4564,4,33.87186432,-118.2019653,Long Beach,EE. UU.,CA,6496 Gentle Barn Lookout
4566,4,41.83272171,-87.98048401,Chicago,EE. UU.,IL,7605 Tawny Horse Falls
4567,4,40.63330841,-73.94656372,Brooklyn,EE. UU.,NY,7894 Misty Dale
4568,4,37.79001999,-122.4195938,San Francisco,EE. UU.,CA,5332 Iron Deer Loop
4569,5,28.51626968,-81.30583191,Orlando,EE. UU.,FL,6651 Iron Port
4572,5,40.87593079,-73.91262817,Bronx,EE. UU.,NY,8212 Sleepy Parkway
4575,5,36.83838272,-76.11729431,Virginia Beach,EE. UU.,VA,690 Quaking By-pass
4576,5,33.40329361,-111.9140549,Tempe,EE. UU.,AZ,8711 Dusty Deer Valley
4578,5,41.95346451,-87.73246002,Chicago,EE. UU.,IL,7762 Noble Heath
4583,5,40.76031113,-111.8882217,Salt Lake City,EE. UU.,UT,914 Shady Embers Range
4586,5,38.88562775,-77.01171875,Washington,EE. UU.,DC,577 Old Branch Jetty
4588,5,34.28963089,-84.17045593,Milford,EE. UU.,CT,4047 Cozy Falls
4591,5,41.99511337,-88.17980957,Bartlett,EE. UU.,IL,8797 Burning Leaf Swale
4598,5,37.87754822,-121.3725586,Stockton,EE. UU.,CA,4925 Heather Hickory Way
4599,5,41.49992752,-90.51541138,Moline,EE. UU.,IL,8460 Middle Autumn Loop
4600,5,42.39110184,-83.13121796,Detroit,EE. UU.,MI,7962 Wishing Fox Harbour
4601,5,41.98438263,-87.82299042,Chicago,EE. UU.,IL,7885 Broad Heights
4602,5,39.52199173,-119.8001633,Reno,EE. UU.,NV,6178 Tawny Villas
4603,5,35.818367,-86.14837647,Murfreesboro,EE. UU.,TN,3614 Golden Expressway
4605,5,40.86001587,-74.12454987,Passaic,EE. UU.,NJ,9391 Old Branch Court
4606,5,34.15251541,-118.5712433,Winnetka,EE. UU.,CA,4472 Tawny Jetty
4608,5,38.29298782,-85.81134796,New Albany,EE. UU.,IN,4805 Iron Blossom Bend
4609,5,42.94129181,-78.80055237,Buffalo,EE. UU.,NY,1399 Dewy Expressway
4610,5,35.43272018,-119.0332794,Bakersfield,EE. UU.,CA,92 Green Woods
4611,5,42.41878891,-70.98806763,Revere,EE. UU.,MA,4502 Sunny Inlet
4612,5,34.03234482,-118.3598175,Los Angeles,EE. UU.,CA,7489 Crystal Treasure Run
4613,5,34.12996292,-118.5529556,Reseda,EE. UU.,CA,3100 Velvet Fox Field
4616,5,27.50743485,-99.467659,Laredo,EE. UU.,TX,2831 Umber Loop
4618,5,37.36024094,-121.8450699,San Jose,EE. UU.,CA,3293 Quaking Gate Downs
4622,5,34.60979843,-80.86299896,Lancaster,EE. UU.,SC,5020 Sunny Nectar Vale
4625,5,38.82551575,-77.21334839,Annandale,EE. UU.,VA,403 Grand Beacon Canyon
4627,5,40.58182907,-73.95973206,Brooklyn,EE. UU.,NY,7236 Middle Gardens
4628,5,40.89067841,-81.23461151,Columbus,EE. UU.,OH,8689 Colonial Cove
4632,5,47.84322357,-122.2460785,Lynnwood,EE. UU.,WA,3282 Lost Gate
4633,5,40.72494888,-73.52056122,Levittown,EE. UU.,NY,7676 Quaking Run
4634,5,34.00875855,-117.9636078,Hacienda Heights,EE. UU.,CA,8022 Iron Turnabout
4641,5,26.20684242,-98.24909973,Mcallen,EE. UU.,TX,2586 High Log Autoroute
4647,5,40.73192978,-73.8688736,Rego Park,EE. UU.,NY,1109 Heather Rise
4648,5,34.15459442,-119.1787262,Oxnard,EE. UU.,CA,8354 Pleasant Timber Pathway
4651,5,38.88521576,-77.12176514,Washington,EE. UU.,DC,4852 Velvet Campus
4656,5,39.49591446,-98.98998261,Aurora,EE. UU.,IL,9304 Dusty Hickory Avenue
4657,5,41.77511597,-87.74211121,Chicago,EE. UU.,IL,6453 Velvet Circle
4665,5,35.58302689,-119.3540421,Florissant,EE. UU.,MO,2108 Umber Centre
4669,5,36.81483078,-119.7812958,Fresno,EE. UU.,CA,5348 Middle Embers Line
4671,5,41.45246887,-81.64302826,Cleveland,EE. UU.,OH,1065 Gentle Deer Bank
4674,5,39.96570969,-75.51191711,West Chester,EE. UU.,PA,3570 Emerald Oak Pike
4675,5,31.72096634,-106.3431778,El Paso,EE. UU.,TX,9595 Lazy Link
4677,5,41.99166107,-87.66110992,Chicago,EE. UU.,IL,9640 Golden Hill
4678,5,30.57155609,-92.15605164,Opelousas,EE. UU.,LA,2685 Heather Downs
4679,5,40.00862122,-80.64161682,Wheeling,EE. UU.,WV,1509 Noble Pine Round
4680,5,42.26944733,-83.7731247,Ann Arbor,EE. UU.,MI,1666 Sunny View
4682,5,33.63597488,-117.9125671,Santa Ana,EE. UU.,CA,1801 Jagged Dale Park
4684,5,37.76040268,-97.32299042,Wichita,EE. UU.,KS,135 Stony Line
4685,5,32.753685,-96.86553955,Dallas,EE. UU.,TX,9632 Wishing Bend
4686,5,33.78879929,-118.1895142,Long Beach,EE. UU.,CA,1735 Green Moor
4687,5,32.25922394,-110.9718781,Tucson,EE. UU.,AZ,1828 Stony Trace
4693,6,31.65174103,-106.2676239,El Paso,EE. UU.,TX,8666 Pleasant Quail Canyon
4701,6,35.80388641,-77.47067261,Greenville,EE. UU.,NC,1109 Rustic Ridge
4703,6,32.95711899,-117.106163,San Diego,EE. UU.,CA,5913 Cinder Landing
4708,7,37.69120026,-97.42577362,Wichita,EE. UU.,KS,6826 Wishing Walk
4709,2,33.97483063,-118.1829376,Bell Gardens,EE. UU.,CA,8968 Tawny Forest Estates
4712,3,33.91221619,-118.3525696,Hawthorne,EE. UU.,CA,3225 Dusty Autumn Meadow
4713,3,42.85579681,-78.8303833,Buffalo,EE. UU.,NY,7651 Round Path
4715,3,33.82387161,-118.0073929,Anaheim,EE. UU.,CA,5709 Old Vista
4716,4,41.72254562,-88.27864075,Aurora,EE. UU.,IL,9847 Old Autumn Chase
4717,4,36.29954147,-119.3316269,Newark,EE. UU.,DE,8383 Lazy Front
